split,sample_id,formula,true_label,front_prob_safe,front_prob_phone,side_prob_safe,side_prob_phone,confidence_front,confidence_side,weight_front,weight_side,fused_prob_safe,fused_prob_phone,pred_label
val,S03_AC05_F00121,reliability_weighted_static_fusion,1,0.27407235,0.72592765,0.48472756,0.51527244,0.72581,0.75,0.4918045,0.5081955,0.38112638,0.61887362,1
val,S03_AC06_F00001,reliability_weighted_static_fusion,1,0.26647884,0.73352116,0.25156599,0.74843401,0.72581,0.75,0.4918045,0.5081955,0.2589002,0.7410998,1
val,S03_AC06_F00031,reliability_weighted_static_fusion,1,0.51627225,0.48372775,0.32692355,0.67307645,0.72581,0.75,0.4918045,0.5081955,0.42004609,0.57995391,1
val,S03_AC06_F00061,reliability_weighted_static_fusion,1,0.2428205,0.7571795,0.36088395,0.63911605,0.72581,0.75,0.4918045,0.5081955,0.30281982,0.69718018,1
val,S03_AC06_F00091,reliability_weighted_static_fusion,1,0.15341079,0.84658921,0.30009067,0.69990933,0.72581,0.75,0.4918045,0.5081955,0.22795285,0.77204715,1
val,S03_AC06_F00121,reliability_weighted_static_fusion,1,0.26883692,0.73116308,0.1858356,0.8141644,0.72581,0.75,0.4918045,0.5081955,0.22665602,0.77334398,1
val,S03_AC07_F00001,reliability_weighted_static_fusion,1,0.10434383,0.89565617,0.38451684,0.61548316,0.72581,0.75,0.4918045,0.5081955,0.24672649,0.75327351,1
val,S03_AC07_F00031,reliability_weighted_static_fusion,1,0.2609635,0.7390365,0.28589201,0.71410799,0.72581,0.75,0.4918045,0.5081955,0.27363206,0.72636794,1
val,S03_AC07_F00061,reliability_weighted_static_fusion,1,0.13651806,0.86348194,0.32054144,0.67945856,0.72581,0.75,0.4918045,0.5081955,0.23003791,0.76996209,1
val,S03_AC07_F00091,reliability_weighted_static_fusion,1,0.15055096,0.84944904,0.19159508,0.80840492,0.72581,0.75,0.4918045,0.5081955,0.1714094,0.8285906,1
val,S03_AC07_F00121,reliability_weighted_static_fusion,1,0.22086823,0.77913177,0.26712048,0.73287952,0.72581,0.75,0.4918045,0.5081955,0.24437342,0.75562658,1
val,S03_AC07_F00151,reliability_weighted_static_fusion,1,0.21324569,0.78675431,0.23004937,0.76995063,0.72581,0.75,0.4918045,0.5081955,0.22178525,0.77821475,1
val,S03_AC07_F00181,reliability_weighted_static_fusion,1,0.10639668,0.89360332,0.08916879,0.91083121,0.72581,0.75,0.4918045,0.5081955,0.09764154,0.90235846,1
val,S03_AC08_F00001,reliability_weighted_static_fusion,1,0.43296927,0.56703073,0.49675137,0.50324863,0.72581,0.75,0.4918045,0.5081955,0.46538305,0.53461695,1
val,S03_AC08_F00031,reliability_weighted_static_fusion,1,0.20399803,0.79600197,0.44658834,0.55341166,0.72581,0.75,0.4918045,0.5081955,0.32728133,0.67271867,1
val,S03_AC08_F00061,reliability_weighted_static_fusion,1,0.1857118,0.8142882,0.46052361,0.53947639,0.72581,0.75,0.4918045,0.5081955,0.32536992,0.67463008,1
val,S03_AC08_F00091,reliability_weighted_static_fusion,1,0.1108259,0.8891741,0.44584656,0.55415344,0.72581,0.75,0.4918045,0.5081955,0.28108189,0.71891811,1
val,S03_AC08_F00121,reliability_weighted_static_fusion,1,0.68741521,0.31258479,0.42055225,0.57944775,0.72581,0.75,0.4918045,0.5081955,0.55179666,0.44820334,0
val,S03_AC08_F00151,reliability_weighted_static_fusion,1,0.54552978,0.45447022,0.43064672,0.56935328,0.72581,0.75,0.4918045,0.5081955,0.48714673,0.51285327,1
val,S03_AC09_F00001,reliability_weighted_static_fusion,1,0.17805916,0.82194084,0.50653389,0.49346611,0.72581,0.75,0.4918045,0.5081955,0.34498854,0.65501146,1
val,S03_AC09_F00031,reliability_weighted_static_fusion,1,0.45133567,0.54866433,0.4240821,0.5759179,0.72581,0.75,0.4918045,0.5081955,0.43748553,0.56251447,1
val,S03_AC09_F00061,reliability_weighted_static_fusion,1,0.20599931,0.79400069,0.51595357,0.48404643,0.72581,0.75,0.4918045,0.5081955,0.36351667,0.63648333,1
val,S03_AC09_F00091,reliability_weighted_static_fusion,1,0.05780309,0.94219691,0.48254299,0.51745701,0.72581,0.75,0.4918045,0.5081955,0.273654,0.726346,1
val,S03_AC09_F00121,reliability_weighted_static_fusion,1,0.19103873,0.80896127,0.45034367,0.54965633,0.72581,0.75,0.4918045,0.5081955,0.32281633,0.67718367,1
val,S15_AC01_F00001,reliability_weighted_static_fusion,0,0.42769206,0.57230794,0.523581,0.476419,0.72581,0.75,0.4918045,0.5081955,0.47642238,0.52357762,1
val,S15_AC01_F00031,reliability_weighted_static_fusion,0,0.76561508,0.23438492,0.54473501,0.45526499,0.72581,0.75,0.4918045,0.5081955,0.65336482,0.34663518,0
val,S15_AC01_F00061,reliability_weighted_static_fusion,0,0.84882228,0.15117772,0.52642068,0.47357932,0.72581,0.75,0.4918045,0.5081955,0.68497924,0.31502076,0
val,S15_AC01_F00091,reliability_weighted_static_fusion,0,0.74394268,0.25605732,0.54377744,0.45622256,0.72581,0.75,0.4918045,0.5081955,0.6422196,0.3577804,0
val,S15_AC05_F00001,reliability_weighted_static_fusion,1,0.47287297,0.52712703,0.3173849,0.6826151,0.72581,0.75,0.4918045,0.5081955,0.39385463,0.60614537,1
val,S15_AC05_F00031,reliability_weighted_static_fusion,1,0.50201303,0.49798697,0.29839402,0.70160598,0.72581,0.75,0.4918045,0.5081955,0.39853477,0.60146523,1
val,S15_AC05_F00061,reliability_weighted_static_fusion,1,0.31347775,0.68652225,0.38100529,0.61899471,0.72581,0.75,0.4918045,0.5081955,0.34779494,0.65220506,1
val,S15_AC06_F00001,reliability_weighted_static_fusion,1,0.06831783,0.93168217,0.38254297,0.61745703,0.72581,0.75,0.4918045,0.5081955,0.22800563,0.77199437,1
val,S15_AC06_F00031,reliability_weighted_static_fusion,1,0.21439666,0.78560334,0.52927709,0.47072291,0.72581,0.75,0.4918045,0.5081955,0.37441747,0.62558253,1
val,S15_AC06_F00061,reliability_weighted_static_fusion,1,0.31117791,0.68882209,0.42039716,0.57960284,0.72581,0.75,0.4918045,0.5081955,0.36668264,0.63331736,1
val,S15_AC06_F00091,reliability_weighted_static_fusion,1,0.29592365,0.70407635,0.48795921,0.51204079,0.72581,0.75,0.4918045,0.5081955,0.39351526,0.60648474,1
val,S15_AC07_F00001,reliability_weighted_static_fusion,1,0.04968977,0.95031023,0.15847164,0.84152836,0.72581,0.75,0.4918045,0.5081955,0.10497223,0.89502777,1
val,S15_AC07_F00031,reliability_weighted_static_fusion,1,0.14708722,0.85291278,0.30258709,0.69741291,0.72581,0.75,0.4918045,0.5081955,0.22611155,0.77388845,1
val,S15_AC07_F00061,reliability_weighted_static_fusion,1,0.2935403,0.7064597,0.2827943,0.7172057,0.72581,0.75,0.4918045,0.5081955,0.28807923,0.71192077,1
val,S15_AC08_F00001,reliability_weighted_static_fusion,1,0.13609153,0.86390847,0.38194585,0.61805415,0.72581,0.75,0.4918045,0.5081955,0.26103359,0.73896641,1
val,S15_AC08_F00031,reliability_weighted_static_fusion,1,0.14326435,0.85673565,0.52982584,0.47017416,0.72581,0.75,0.4918045,0.5081955,0.33971316,0.66028684,1
val,S15_AC08_F00061,reliability_weighted_static_fusion,1,0.14593053,0.85406947,0.48134959,0.51865041,0.72581,0.75,0.4918045,0.5081955,0.31638898,0.68361102,1
val,S15_AC08_F00091,reliability_weighted_static_fusion,1,0.1046809,0.8953191,0.46886653,0.53113347,0.72581,0.75,0.4918045,0.5081955,0.28975839,0.71024161,1
val,S15_AC08_F00121,reliability_weighted_static_fusion,1,0.22036183,0.77963817,0.39285439,0.60714561,0.72581,0.75,0.4918045,0.5081955,0.30802177,0.69197823,1
val,S15_AC09_F00001,reliability_weighted_static_fusion,1,0.34426057,0.65573943,0.46467966,0.53532034,0.72581,0.75,0.4918045,0.5081955,0.40545701,0.59454299,1
val,S15_AC09_F00031,reliability_weighted_static_fusion,1,0.08884579,0.91115421,0.29297036,0.70702964,0.72581,0.75,0.4918045,0.5081955,0.19258098,0.80741902,1
val,S15_AC09_F00061,reliability_weighted_static_fusion,1,0.1583432,0.8416568,0.1314671,0.8685329,0.72581,0.75,0.4918045,0.5081955,0.14468489,0.85531511,1
val,S15_AC09_F00091,reliability_weighted_static_fusion,1,0.21455586,0.78544414,0.33773071,0.66226929,0.72581,0.75,0.4918045,0.5081955,0.27715276,0.72284724,1
val,S15_AC09_F00121,reliability_weighted_static_fusion,1,0.16415942,0.83584058,0.33380049,0.66619951,0.72581,0.75,0.4918045,0.5081955,0.25037025,0.74962975,1
val,S20_AC01_F00001,reliability_weighted_static_fusion,0,0.43050981,0.56949019,0.23013008,0.76986992,0.72581,0.75,0.4918045,0.5081955,0.32867773,0.67132227,1
val,S20_AC01_F00031,reliability_weighted_static_fusion,0,0.43107224,0.56892776,0.28488731,0.71511269,0.72581,0.75,0.4918045,0.5081955,0.35678172,0.64321828,1
val,S20_AC01_F00061,reliability_weighted_static_fusion,0,0.32538718,0.67461282,0.32195646,0.67804354,0.72581,0.75,0.4918045,0.5081955,0.3236437,0.6763563,1
val,S20_AC01_F00091,reliability_weighted_static_fusion,0,0.37847173,0.62152827,0.29492539,0.70507461,0.72581,0.75,0.4918045,0.5081955,0.33601386,0.66398614,1
val,S20_AC05_F00001,reliability_weighted_static_fusion,1,0.22581059,0.77418941,0.2405175,0.7594825,0.72581,0.75,0.4918045,0.5081955,0.23328457,0.76671543,1
val,S20_AC05_F00031,reliability_weighted_static_fusion,1,0.32379484,0.67620516,0.3688584,0.6311416,0.72581,0.75,0.4918045,0.5081955,0.34669594,0.65330406,1
val,S20_AC05_F00061,reliability_weighted_static_fusion,1,0.31867814,0.68132186,0.35586733,0.64413267,0.72581,0.75,0.4918045,0.5081955,0.33757752,0.66242248,1
val,S20_AC05_F00091,reliability_weighted_static_fusion,1,0.30500144,0.69499856,0.49969685,0.50030315,0.72581,0.75,0.4918045,0.5081955,0.40394477,0.59605523,1
val,S20_AC05_F00121,reliability_weighted_static_fusion,1,0.2617709,0.7382291,0.36342424,0.63657576,0.72581,0.75,0.4918045,0.5081955,0.31343067,0.68656933,1
val,S20_AC06_F00001,reliability_weighted_static_fusion,1,0.30847323,0.69152677,0.22768617,0.77231383,0.72581,0.75,0.4918045,0.5081955,0.26741761,0.73258239,1
val,S20_AC06_F00031,reliability_weighted_static_fusion,1,0.26219398,0.73780602,0.24015528,0.75984472,0.72581,0.75,0.4918045,0.5081955,0.25099401,0.74900599,1
val,S20_AC06_F00061,reliability_weighted_static_fusion,1,0.1662547,0.8337453,0.26657331,0.73342669,0.72581,0.75,0.4918045,0.5081955,0.21723617,0.78276383,1
val,S20_AC06_F00091,reliability_weighted_static_fusion,1,0.20768803,0.79231197,0.23490411,0.76509589,0.72581,0.75,0.4918045,0.5081955,0.22151912,0.77848088,1
val,S20_AC06_F00121,reliability_weighted_static_fusion,1,0.11614162,0.88385838,0.30649698,0.69350302,0.72581,0.75,0.4918045,0.5081955,0.21287935,0.78712065,1
val,S20_AC07_F00001,reliability_weighted_static_fusion,1,0.25442511,0.74557489,0.25530541,0.74469459,0.72581,0.75,0.4918045,0.5081955,0.25487247,0.74512753,1
val,S20_AC07_F00031,reliability_weighted_static_fusion,1,0.33113569,0.66886431,0.26367885,0.73632115,0.72581,0.75,0.4918045,0.5081955,0.29685443,0.70314557,1
val,S20_AC07_F00061,reliability_weighted_static_fusion,1,0.22992194,0.77007806,0.2099309,0.7900691,0.72581,0.75,0.4918045,0.5081955,0.21976258,0.78023742,1
val,S20_AC07_F00091,reliability_weighted_static_fusion,1,0.14408177,0.85591823,0.19948578,0.80051422,0.72581,0.75,0.4918045,0.5081955,0.17223784,0.82776216,1
val,S20_AC07_F00121,reliability_weighted_static_fusion,1,0.2282961,0.7717039,0.24473375,0.75526625,0.72581,0.75,0.4918045,0.5081955,0.23664964,0.76335036,1
val,S20_AC07_F00151,reliability_weighted_static_fusion,1,0.2489484,0.7510516,0.27087629,0.72912371,0.72581,0.75,0.4918045,0.5081955,0.26009205,0.73990795,1
val,S20_AC08_F00001,reliability_weighted_static_fusion,1,0.25671667,0.74328333,0.23470861,0.76529139,0.72581,0.75,0.4918045,0.5081955,0.24553227,0.75446773,1
val,S20_AC08_F00031,reliability_weighted_static_fusion,1,0.20687205,0.79312795,0.30443943,0.69556057,0.72581,0.75,0.4918045,0.5081955,0.25645535,0.74354465,1
val,S20_AC08_F00061,reliability_weighted_static_fusion,1,0.26748323,0.73251677,0.22548085,0.77451915,0.72581,0.75,0.4918045,0.5081955,0.24613781,0.75386219,1
val,S20_AC08_F00091,reliability_weighted_static_fusion,1,0.16126621,0.83873379,0.29858923,0.70141077,0.72581,0.75,0.4918045,0.5081955,0.23105315,0.76894685,1
val,S20_AC08_F00121,reliability_weighted_static_fusion,1,0.28449136,0.71550864,0.34853488,0.65146512,0.72581,0.75,0.4918045,0.5081955,0.31703799,0.68296201,1
val,S20_AC08_F00151,reliability_weighted_static_fusion,1,0.41171789,0.58828211,0.24209392,0.75790608,0.72581,0.75,0.4918045,0.5081955,0.32551575,0.67448425,1
val,S20_AC09_F00001,reliability_weighted_static_fusion,1,0.03208786,0.96791214,0.29669386,0.70330614,0.72581,0.75,0.4918045,0.5081955,0.16655944,0.83344056,1
val,S20_AC09_F00031,reliability_weighted_static_fusion,1,0.11337268,0.88662732,0.25527853,0.74472147,0.72581,0.75,0.4918045,0.5081955,0.18548859,0.81451141,1
val,S20_AC09_F00061,reliability_weighted_static_fusion,1,0.07706815,0.92293185,0.27644807,0.72355193,0.72581,0.75,0.4918045,0.5081955,0.17839213,0.82160787,1
val,S20_AC09_F00091,reliability_weighted_static_fusion,1,0.09335369,0.90664631,0.32923126,0.67076874,0.72581,0.75,0.4918045,0.5081955,0.21322561,0.78677439,1
val,S20_AC09_F00121,reliability_weighted_static_fusion,1,0.06422561,0.93577439,0.37976533,0.62023467,0.72581,0.75,0.4918045,0.5081955,0.22458148,0.77541852,1
val,S22_AC01_F00001,reliability_weighted_static_fusion,0,0.17739642,0.82260358,0.29784167,0.70215833,0.72581,0.75,0.4918045,0.5081955,0.23860615,0.76139385,1
val,S22_AC01_F00031,reliability_weighted_static_fusion,0,0.21057469,0.78942531,0.53888834,0.46111166,0.72581,0.75,0.4918045,0.5081955,0.37742221,0.62257779,1
val,S22_AC01_F00061,reliability_weighted_static_fusion,0,0.59153557,0.40846443,0.44786912,0.55213088,0.72581,0.75,0.4918045,0.5081955,0.51852493,0.48147507,0
val,S22_AC01_F00091,reliability_weighted_static_fusion,0,0.09877402,0.90122598,0.51344144,0.48655856,0.72581,0.75,0.4918045,0.5081955,0.30950614,0.69049386,1
val,S22_AC05_F00001,reliability_weighted_static_fusion,1,0.29599261,0.70400739,0.38361657,0.61638343,0.72581,0.75,0.4918045,0.5081955,0.34052271,0.65947729,1
val,S22_AC05_F00031,reliability_weighted_static_fusion,1,0.25886011,0.74113989,0.41050565,0.58949435,0.72581,0.75,0.4918045,0.5081955,0.33592569,0.66407431,1
val,S22_AC05_F00061,reliability_weighted_static_fusion,1,0.19453841,0.80546159,0.39563626,0.60436374,0.72581,0.75,0.4918045,0.5081955,0.29673543,0.70326457,1
val,S22_AC05_F00091,reliability_weighted_static_fusion,1,0.35463279,0.64536721,0.34554076,0.65445924,0.72581,0.75,0.4918045,0.5081955,0.35001226,0.64998774,1
val,S22_AC06_F00001,reliability_weighted_static_fusion,1,0.61079261,0.38920739,0.46271348,0.53728652,0.72581,0.75,0.4918045,0.5081955,0.53553946,0.46446054,0
val,S22_AC06_F00031,reliability_weighted_static_fusion,1,0.66583097,0.33416903,0.28226084,0.71773916,0.72581,0.75,0.4918045,0.5081955,0.47090235,0.52909765,1
val,S22_AC06_F00061,reliability_weighted_static_fusion,1,0.44306719,0.55693281,0.33899939,0.66100061,0.72581,0.75,0.4918045,0.5081955,0.3901804,0.6098196,1
val,S22_AC06_F00091,reliability_weighted_static_fusion,1,0.45017993,0.54982007,0.4047026,0.5952974,0.72581,0.75,0.4918045,0.5081955,0.42706856,0.57293144,1
val,S22_AC06_F00121,reliability_weighted_static_fusion,1,0.41615212,0.58384788,0.37193149,0.62806851,0.72581,0.75,0.4918045,0.5081955,0.3936794,0.6063206,1
val,S22_AC07_F00001,reliability_weighted_static_fusion,1,0.25849527,0.74150473,0.19781274,0.80218726,0.72581,0.75,0.4918045,0.5081955,0.22765668,0.77234332,1
val,S22_AC07_F00031,reliability_weighted_static_fusion,1,0.290353,0.709647,0.13235605,0.86764395,0.72581,0.75,0.4918045,0.5081955,0.21005966,0.78994034,1
val,S22_AC07_F00061,reliability_weighted_static_fusion,1,0.1784659,0.8215341,0.21690422,0.78309578,0.72581,0.75,0.4918045,0.5081955,0.19800008,0.80199992,1
val,S22_AC07_F00091,reliability_weighted_static_fusion,1,0.12922233,0.87077767,0.27669251,0.72330749,0.72581,0.75,0.4918045,0.5081955,0.20416601,0.79583399,1
val,S22_AC07_F00121,reliability_weighted_static_fusion,1,0.12713844,0.87286156,0.17324543,0.82675457,0.72581,0.75,0.4918045,0.5081955,0.1505698,0.8494302,1
val,S22_AC08_F00001,reliability_weighted_static_fusion,1,0.20390099,0.79609901,0.40074456,0.59925544,0.72581,0.75,0.4918045,0.5081955,0.30393601,0.69606399,1
val,S22_AC08_F00031,reliability_weighted_static_fusion,1,0.44227308,0.55772692,0.56936207,0.43063793,0.72581,0.75,0.4918045,0.5081955,0.50685914,0.49314086,0
val,S22_AC08_F00061,reliability_weighted_static_fusion,1,0.21483946,0.78516054,0.33562273,0.66437727,0.72581,0.75,0.4918045,0.5081955,0.27622097,0.72377903,1
val,S22_AC08_F00091,reliability_weighted_static_fusion,1,0.198524,0.801476,0.32607698,0.67392302,0.72581,0.75,0.4918045,0.5081955,0.26334585,0.73665415,1
val,S22_AC09_F00001,reliability_weighted_static_fusion,1,0.50634426,0.49365574,0.45315826,0.54684174,0.72581,0.75,0.4918045,0.5081955,0.47931537,0.52068463,1
val,S22_AC09_F00031,reliability_weighted_static_fusion,1,0.18819612,0.81180388,0.47553962,0.52446038,0.72581,0.75,0.4918045,0.5081955,0.3342228,0.6657772,1
val,S22_AC09_F00061,reliability_weighted_static_fusion,1,0.33582383,0.66417617,0.36237806,0.63762194,0.72581,0.75,0.4918045,0.5081955,0.34931857,0.65068143,1
val,S22_AC09_F00091,reliability_weighted_static_fusion,1,0.13719541,0.86280459,0.41146952,0.58853048,0.72581,0.75,0.4918045,0.5081955,0.27658028,0.72341972,1
val,S22_AC09_F00121,reliability_weighted_static_fusion,1,0.25038248,0.74961752,0.34677327,0.65322673,0.72581,0.75,0.4918045,0.5081955,0.29936785,0.70063215,1
val,S22_AC09_F00151,reliability_weighted_static_fusion,1,0.18115914,0.81884086,0.32859468,0.67140532,0.72581,0.75,0.4918045,0.5081955,0.25608522,0.74391478,1
val,S27_AC01_F00001,reliability_weighted_static_fusion,0,0.58585119,0.41414881,0.47768545,0.52231455,0.72581,0.75,0.4918045,0.5081955,0.53088185,0.46911815,0
val,S27_AC01_F00031,reliability_weighted_static_fusion,0,0.59759665,0.40240335,0.53237405,0.46762595,0.72581,0.75,0.4918045,0.5081955,0.56445082,0.43554918,0
val,S27_AC01_F00061,reliability_weighted_static_fusion,0,0.04800183,0.95199817,0.18385166,0.81614834,0.72581,0.75,0.4918045,0.5081955,0.1170401,0.8829599,1
val,S27_AC05_F00001,reliability_weighted_static_fusion,1,0.17804211,0.82195789,0.36144984,0.63855016,0.72581,0.75,0.4918045,0.5081955,0.27124909,0.72875091,1
val,S27_AC05_F00031,reliability_weighted_static_fusion,1,0.16065407,0.83934593,0.34615612,0.65384388,0.72581,0.75,0.4918045,0.5081955,0.25492538,0.74507462,1
val,S27_AC05_F00061,reliability_weighted_static_fusion,1,0.28404492,0.71595508,0.36976117,0.63023883,0.72581,0.75,0.4918045,0.5081955,0.32760553,0.67239447,1
val,S27_AC05_F00091,reliability_weighted_static_fusion,1,0.17384034,0.82615966,0.35265511,0.64734489,0.72581,0.75,0.4918045,0.5081955,0.2647132,0.7352868,1
val,S27_AC06_F00001,reliability_weighted_static_fusion,1,0.06831819,0.93168181,0.35454226,0.64545774,0.72581,0.75,0.4918045,0.5081955,0.21377597,0.78622403,1
val,S27_AC06_F00031,reliability_weighted_static_fusion,1,0.1278674,0.8721326,0.32642496,0.67357504,0.72581,0.75,0.4918045,0.5081955,0.22877346,0.77122654,1
val,S27_AC06_F00061,reliability_weighted_static_fusion,1,0.12353772,0.87646228,0.23570836,0.76429164,0.72581,0.75,0.4918045,0.5081955,0.18054233,0.81945767,1
val,S27_AC07_F00001,reliability_weighted_static_fusion,1,0.38415474,0.61584526,0.40686643,0.59313357,0.72581,0.75,0.4918045,0.5081955,0.39569672,0.60430328,1
val,S27_AC07_F00031,reliability_weighted_static_fusion,1,0.09318501,0.90681499,0.32595021,0.67404979,0.72581,0.75,0.4918045,0.5081955,0.21147523,0.78852477,1
val,S27_AC07_F00061,reliability_weighted_static_fusion,1,0.11053371,0.88946629,0.27900958,0.72099042,0.72581,0.75,0.4918045,0.5081955,0.19615239,0.80384761,1
val,S27_AC07_F00091,reliability_weighted_static_fusion,1,0.20713693,0.79286307,0.31024462,0.68975538,0.72581,0.75,0.4918045,0.5081955,0.25953579,0.74046421,1
val,S27_AC08_F00001,reliability_weighted_static_fusion,1,0.27102357,0.72897643,0.24457246,0.75542754,0.72581,0.75,0.4918045,0.5081955,0.25758124,0.74241876,1
val,S27_AC08_F00031,reliability_weighted_static_fusion,1,0.16891831,0.83108169,0.39144325,0.60855675,0.72581,0.75,0.4918045,0.5081955,0.28200449,0.71799551,1
val,S27_AC08_F00061,reliability_weighted_static_fusion,1,0.13581318,0.86418682,0.43692207,0.56307793,0.72581,0.75,0.4918045,0.5081955,0.28883536,0.71116464,1
val,S27_AC08_F00091,reliability_weighted_static_fusion,1,0.18572116,0.81427884,0.27689487,0.72310513,0.72581,0.75,0.4918045,0.5081955,0.23205523,0.76794477,1
val,S27_AC09_F00001,reliability_weighted_static_fusion,1,0.17295003,0.82704997,0.15858501,0.84141499,0.72581,0.75,0.4918045,0.5081955,0.16564979,0.83435021,1
val,S27_AC09_F00031,reliability_weighted_static_fusion,1,0.07145995,0.92854005,0.23564607,0.76435393,0.72581,0.75,0.4918045,0.5081955,0.1548986,0.8451014,1
val,S27_AC09_F00061,reliability_weighted_static_fusion,1,0.19627929,0.80372071,0.25729233,0.74270767,0.72581,0.75,0.4918045,0.5081955,0.22728584,0.77271416,1
val,S27_AC09_F00091,reliability_weighted_static_fusion,1,0.11681533,0.88318467,0.38352901,0.61647099,0.72581,0.75,0.4918045,0.5081955,0.25235802,0.74764198,1
val,S41_AC01_F00001,reliability_weighted_static_fusion,0,0.31344563,0.68655437,0.27328908,0.72671092,0.72581,0.75,0.4918045,0.5081955,0.29303825,0.70696175,1
val,S41_AC01_F00031,reliability_weighted_static_fusion,0,0.4465943,0.5534057,0.27288538,0.72711462,0.72581,0.75,0.4918045,0.5081955,0.35831621,0.64168379,1
val,S41_AC01_F00061,reliability_weighted_static_fusion,0,0.75925405,0.24074595,0.39279604,0.60720396,0.72581,0.75,0.4918045,0.5081955,0.57302174,0.42697826,0
val,S41_AC01_F00091,reliability_weighted_static_fusion,0,0.53722554,0.46277446,0.20470935,0.79529065,0.72581,0.75,0.4918045,0.5081955,0.36824231,0.63175769,1
val,S41_AC01_F00121,reliability_weighted_static_fusion,0,0.51069281,0.48930719,0.24838281,0.75161719,0.72581,0.75,0.4918045,0.5081955,0.37738804,0.62261196,1
val,S41_AC05_F00001,reliability_weighted_static_fusion,1,0.54098952,0.45901048,0.2425108,0.7574892,0.72581,0.75,0.4918045,0.5081955,0.38930397,0.61069603,1
val,S41_AC05_F00031,reliability_weighted_static_fusion,1,0.4691956,0.5308044,0.21067935,0.78932065,0.72581,0.75,0.4918045,0.5081955,0.33781881,0.66218119,1
val,S41_AC05_F00061,reliability_weighted_static_fusion,1,0.10973316,0.89026684,0.26773542,0.73226458,0.72581,0.75,0.4918045,0.5081955,0.1900292,0.8099708,1
val,S41_AC05_F00091,reliability_weighted_static_fusion,1,0.17786139,0.82213861,0.13699162,0.86300838,0.72581,0.75,0.4918045,0.5081955,0.15709156,0.84290844,1
val,S41_AC05_F00121,reliability_weighted_static_fusion,1,0.11227864,0.88772136,0.16815144,0.83184856,0.72581,0.75,0.4918045,0.5081955,0.14067294,0.85932706,1
val,S41_AC06_F00001,reliability_weighted_static_fusion,1,0.5894331,0.4105669,0.17916501,0.82083499,0.72581,0.75,0.4918045,0.5081955,0.3809367,0.6190633,1
val,S41_AC06_F00031,reliability_weighted_static_fusion,1,0.24542898,0.75457102,0.3066752,0.6933248,0.72581,0.75,0.4918045,0.5081955,0.27655403,0.72344597,1
val,S41_AC06_F00061,reliability_weighted_static_fusion,1,0.29268748,0.70731252,0.23642135,0.76357865,0.72581,0.75,0.4918045,0.5081955,0.26409328,0.73590672,1
val,S41_AC06_F00091,reliability_weighted_static_fusion,1,0.24267626,0.75732374,0.2141673,0.7858327,0.72581,0.75,0.4918045,0.5081955,0.22818813,0.77181187,1
val,S41_AC06_F00121,reliability_weighted_static_fusion,1,0.10929829,0.89070171,0.18227559,0.81772441,0.72581,0.75,0.4918045,0.5081955,0.14638503,0.85361497,1
val,S41_AC06_F00151,reliability_weighted_static_fusion,1,0.46552151,0.53447849,0.26625609,0.73374391,0.72581,0.75,0.4918045,0.5081955,0.36425572,0.63574428,1
val,S41_AC07_F00001,reliability_weighted_static_fusion,1,0.20674682,0.79325318,0.31003666,0.68996334,0.72581,0.75,0.4918045,0.5081955,0.25923825,0.74076175,1
val,S41_AC07_F00031,reliability_weighted_static_fusion,1,0.24315721,0.75684279,0.16120899,0.83879101,0.72581,0.75,0.4918045,0.5081955,0.20151149,0.79848851,1
val,S41_AC07_F00061,reliability_weighted_static_fusion,1,0.18747747,0.81252253,0.14733642,0.85266358,0.72581,0.75,0.4918045,0.5081955,0.16707797,0.83292203,1
val,S41_AC07_F00091,reliability_weighted_static_fusion,1,0.35790139,0.64209861,0.0982281,0.9017719,0.72581,0.75,0.4918045,0.5081955,0.22593659,0.77406341,1
val,S41_AC07_F00121,reliability_weighted_static_fusion,1,0.17441976,0.82558024,0.13706911,0.86293089,0.72581,0.75,0.4918045,0.5081955,0.15543833,0.84456167,1
val,S41_AC08_F00001,reliability_weighted_static_fusion,1,0.48291123,0.51708877,0.28176045,0.71823955,0.72581,0.75,0.4918045,0.5081955,0.38068731,0.61931269,1
val,S41_AC08_F00031,reliability_weighted_static_fusion,1,0.1915077,0.8084923,0.34558034,0.65441966,0.72581,0.75,0.4918045,0.5081955,0.26980672,0.73019328,1
val,S41_AC08_F00061,reliability_weighted_static_fusion,1,0.35789537,0.64210463,0.28538531,0.71461469,0.72581,0.75,0.4918045,0.5081955,0.32104609,0.67895391,1
val,S41_AC08_F00091,reliability_weighted_static_fusion,1,0.341223,0.658777,0.19592422,0.80407578,0.72581,0.75,0.4918045,0.5081955,0.26738282,0.73261718,1
val,S41_AC08_F00121,reliability_weighted_static_fusion,1,0.30209273,0.69790727,0.21481109,0.78518891,0.72581,0.75,0.4918045,0.5081955,0.25773659,0.74226341,1
val,S41_AC09_F00001,reliability_weighted_static_fusion,1,0.34434074,0.65565926,0.4356032,0.5643968,0.72581,0.75,0.4918045,0.5081955,0.39071991,0.60928009,1
val,S41_AC09_F00031,reliability_weighted_static_fusion,1,0.51120335,0.48879665,0.20874834,0.79125166,0.72581,0.75,0.4918045,0.5081955,0.35749707,0.64250293,1
val,S41_AC09_F00061,reliability_weighted_static_fusion,1,0.29898942,0.70101058,0.23226422,0.76773578,0.72581,0.75,0.4918045,0.5081955,0.26507997,0.73492003,1
